date;Brazil;China;Colombia;France;Ghana;India;Indonesia;Japan;Netherlands;Senegal;Singapore;Switzerland;United States
1982-10-01;1.2640647648908774;0.0;0.20878232112895478;0.1008927934235998;0.9772977753146632;0.10873465632312856;0.1121116137952183;0.021100500240215224;0.03533405429038072;0.13056834730333675;0.01876379770758195;0.03626150167521393;0.039421831749392074
1982-11-01;1.2928015618844748;0.0;0.20451259887344186;0.098793690523577;1.0611135654517487;0.11205265073248505;0.11407354426853754;0.020399399205093115;0.03269217894503501;0.12576884676271616;0.016497234364044367;0.03400711003561131;0.03698933861013015
1982-12-01;1.3215383588780725;0.0;0.20024287661792894;0.09669458762355419;1.1449293555888345;0.11537064514184153;0.11603547474185677;0.019698298169971006;0.030050303599689306;0.12096934622209558;0.014230671020506784;0.03175271839600871;0.03455684547086822
1983-01-01;1.35027515587167;0.0;0.19597315436241602;0.0945954847235314;1.22874514572592;0.11868863955119802;0.11799740521517599;0.018997197134848896;0.0274084282543436;0.116169845681475;0.011964107676969198;0.0294983267564061;0.0321243523316063
1983-02-01;1.3978538956180666;0.0;0.19311007163356145;0.09310736318196478;1.1594041450776988;0.11573256933001812;0.11687681713323632;0.019298775450221104;0.0278757579164648;0.11630904810771284;0.013134586388617456;0.029482996190816624;0.033031102533334335
1983-03-01;1.4454326353644633;0.0;0.19024698890470684;0.09161924164039817;1.0900631444294777;0.11277649910883823;0.11575622905129665;0.019600353765593312;0.028343087578586;0.11644825053395066;0.014305065100265715;0.029467665625227152;0.03393785273506236
1983-04-01;1.49301137511086;0.0;0.18738390617585227;0.09013112009883155;1.0207221437812568;0.10982042888765833;0.114635640969357;0.019901932080965523;0.028810417240707202;0.11658745296018849;0.015475543811913973;0.029452335059637676;0.0348446029367904
1983-05-01;1.5405901148572567;0.0;0.1845208234469977;0.08864299855726493;0.9513811431330357;0.10686435866647845;0.11351505288741733;0.02020351039633773;0.0292777469028284;0.11672665538642633;0.01664602252356223;0.0294370044940482;0.03575135313851843
1983-06-01;1.5881688546036534;0.0;0.18165774071814308;0.08715487701569831;0.8820401424848145;0.10390828844529855;0.11239446480547766;0.02050508871170994;0.0297450765649496;0.11686585781266418;0.01781650123521049;0.029421673928458725;0.03665810334024647
1983-07-01;1.6357475943500501;0.0;0.1787946579892885;0.08566675547413169;0.8126991418365934;0.10095221822411865;0.11127387672353799;0.02080666702708215;0.0302124062270708;0.117005060238902;0.01898697994685875;0.02940634336286925;0.0375648535419745
1983-08-01;1.6833263340964468;0.0;0.17593157526043393;0.08417863393256508;0.7433581411883723;0.09799614800293877;0.11015328864159832;0.021108245342454358;0.030679735889192;0.11714426266513983;0.02015745865850701;0.029391012797279778;0.03847160374370253
1983-09-01;1.7309050738428435;0.0;0.17306849253157933;0.08269051239099846;0.6740171405401513;0.09504007778175887;0.10903270055965865;0.021409823657826565;0.0311470655513132;0.11728346509137767;0.021327937370155266;0.029375682231690303;0.039378353945430565
1983-10-01;1.7784838135892402;0.0;0.17020540980272475;0.08120239084943184;0.6046761398919301;0.09208400756057898;0.10791211247771898;0.021711401973198773;0.0316143952134344;0.11742266751761551;0.022498416081803523;0.029360351666100827;0.0402851041471586
1983-11-01;1.826062553335637;0.0;0.16734232707387017;0.07971426930786524;0.5353351392437091;0.08912793733939908;0.10679152439577932;0.02201298028857098;0.0320817248755556;0.11756186994385334;0.023668894793451783;0.029345021100511355;0.04119185434888663
1983-12-01;1.8736412930820336;0.0;0.1644792443450156;0.07822614776629862;0.465994138595488;0.0861718671182192;0.10567093631383966;0.022314558603943192;0.0325490545376768;0.11770107237009117;0.024839373505100043;0.02932969053492188;0.04209860455061466
1984-01-01;1.9212200328284303;0.0;0.161616161616161;0.076738026224732;0.396653137947267;0.0832157968970393;0.10455034823189999;0.0226161369193154;0.033016384199798;0.11784027479632901;0.0260098522167483;0.029314359969332404;0.0430053547523427
1984-02-01;1.949443329225068;0.0;0.16822329575952708;0.0752024404881253;0.37218657700985264;0.08091077678524854;0.09977493267657674;0.022425023297776518;0.032147172193608714;0.11885363324328442;0.024242466958240432;0.02973432152942551;0.04237627864972555
1984-03-01;1.9776666256217053;0.0;0.17483042990289316;0.0736668547515186;0.3477200160724383;0.07860575667345776;0.09499951712125347;0.02223390967623763;0.031277960187419435;0.11986699169023984;0.02247508169973256;0.030154283089518622;0.0417472025471084
1984-04-01;2.005889922018343;0.0;0.18143756404625924;0.0721312690149119;0.323253455135024;0.076300736561667;0.09022410156593022;0.02204279605469875;0.030408748181230152;0.12088035013719525;0.020707696441224693;0.03057424464961173;0.04111812644449125
1984-05-01;2.0341132184149804;0.0;0.18804469818962533;0.0705956832783052;0.2987868941976097;0.07399571644987624;0.08544868601060696;0.021851682433159866;0.02953953617504087;0.12189370858415068;0.018940311182716822;0.030994206209704837;0.0404890503418741
1984-06-01;2.0623365148116175;0.0;0.19465183233299144;0.0690600975416985;0.27432033326019534;0.07169069633808546;0.0806732704552837;0.021660568811620984;0.028670324168851583;0.12290706703110608;0.017172925924208955;0.03141416776979795;0.03985997423925695
1984-07-01;2.090559811208255;0.0;0.2012589664763575;0.06752451180509181;0.249853772322781;0.0693856762262947;0.07589785489996045;0.0214694551900821;0.027801112162662303;0.12392042547806151;0.015405540665701085;0.031834129329891055;0.0392308981366398
1984-08-01;2.1187831076048926;0.0;0.2078661006197236;0.06598892606848511;0.2253872113853667;0.06708065611450392;0.07112243934463719;0.021278341568543215;0.026931900156473017;0.12493378392501692;0.013638155407193216;0.03225409088998416;0.03860182203402265
1984-09-01;2.14700640400153;0.0;0.2144732347630897;0.0644533403318784;0.20092065044795235;0.06477563600271316;0.06634702378931392;0.021087227947004333;0.026062688150283734;0.12594714237197233;0.011870770148685346;0.03267405245007727;0.0379727459314055
1984-10-01;2.1752297003981678;0.0;0.22108036890645577;0.0629177545952717;0.176454089510538;0.0624706158909224;0.061571608233990674;0.02089611432546545;0.02519347614409445;0.12696050081892774;0.010103384890177477;0.03309401401017038;0.037343669828788346
1984-11-01;2.203452996794805;0.0;0.22768750304982185;0.061382168858665;0.1519875285731237;0.06016559577913163;0.056796192678667416;0.020705000703926564;0.024324264137905168;0.12797385926588317;0.00833599963166961;0.03351397557026349;0.036714593726171196
1984-12-01;2.2316762931914425;0.0;0.23429463719318794;0.0598465831220583;0.12752096763570936;0.05786057566734086;0.05202077712334416;0.02051388708238768;0.023455052131715885;0.12898721771283858;0.006568614373161738;0.0339339371303566;0.036085517623554046
1985-01-01;2.25989958958808;0.0;0.24090177133655402;0.058310997385451604;0.10305440669829499;0.0555555555555501;0.0472453615680209;0.0203227734608488;0.022585840125526602;0.130000576159794;0.004801229114653871;0.034353898690449705;0.035456441520936896
1985-02-01;2.194193525942834;0.0;0.23652867407555087;0.05556718586817577;0.11493771953718716;0.058201602095511666;0.048160470572145835;0.019125531338655744;0.020773143406304984;0.12432117693361892;0.003246373885170674;0.03211633119115996;0.03408344449614445
1985-03-01;2.1284874622975885;0.0;0.23215557681454768;0.05282337435089994;0.12682103237607933;0.060847648635473234;0.04907557957627077;0.017928289216462688;0.018960446687083368;0.11864177770744386;0.0016915186556874765;0.02987876369187022;0.032710447471351996
1985-04-01;2.0627813986523424;0.0;0.22778247955354453;0.05007956283362411;0.1387043452149715;0.0634936951754348;0.049990688580395695;0.016731047094269633;0.01714774996786175;0.1129623784812688;0.00013666342620427888;0.027641196192580476;0.03133745044655955
