date;bank capital to assets ratio;bank nonperforming loans;cereal yield;energy imports;food exports;high-tech exports;inflation;lending interest rate;life expectancy;population density;real interest rate;broad money;exports of goods and services;gross domestic savings;high-tech value added;household consumption expenditure;imports of goods and services;listed companies;manufacturing value added;r and d spend;services trade;trade;government debt service;government interest payments external debt;government tax revenue;birth deaths;broadband subscriptions;electricity access;co2 emissions;electricity consumption;mobile subscriptions;newborns;overweight;rural population;unemployed;urban population;workers
1973-04-01;0.0;0.0;1.158869777777778;-1.8372247392171221;0.1697109425913785;0.0;0.11374969907577451;0.0044312499999953694;50.32687867208672;0.239549106875105;-0.0020217154132794127;0.4276921918896435;0.11390988028971245;0.2672045336670086;0.0;0.5466402717714423;0.11354799766500606;0.0;0.050200535062735474;0.0;0.030840327271883808;0.3208906963704691;0.017068053036292555;0.004884110712191888;1.0;0.027204020561044435;0.0;0.0;3.1158444968207677;1.2173362935253866;0.0;0.03031172557642834;0.0;0.6272558430376322;0.0012310794080943605;0.37240637199323484;0.02295176775312531
1973-05-01;0.0;0.0;1.1625613333333338;-1.8024074221182047;0.1703321992236512;0.0;0.11890011887581717;0.0045044197530802466;50.325125203252036;0.23975172895007876;-0.0021606187358963426;0.42605280477123314;0.1145680964069187;0.26683131349196204;0.0;0.5463002493888232;0.11386024923217995;0.0;0.05042413722890043;0.0;0.03098919196259209;0.3255947500138542;0.016922520081851276;0.004902124215539384;1.0;0.027121730912687044;0.0;0.0;3.1082258912354104;1.2173418519784063;0.0;0.03024100614935589;0.0;0.627026929504941;0.0012365007162039607;0.3726351719056822;0.02299277403842967
1973-06-01;0.0;0.0;1.1662528888888892;-1.767590105019287;0.1709534558559239;0.0;0.12405053867585983;0.004577589506165123;50.32337173441734;0.2399543510250525;-0.0022995220585132724;0.4244134176528228;0.11522631252412495;0.2664580933169155;0.0;0.5459602270062041;0.11417250079935384;0.0;0.05064773939506538;0.0;0.03113805665330037;0.33029880365723924;0.01677698712741;0.00492013771888688;1.0;0.027039441264329653;0.0;0.0;3.1006072856500526;1.217347410431426;0.0;0.03017028672228344;0.0;0.6267980159722498;0.0012419220243135608;0.3728639718181296;0.02303378032373403
1973-07-01;0.0;0.0;1.169944444444445;-1.7327727879203696;0.1715747124881966;0.0;0.1292009584759025;0.004650759259249999;50.32161826558266;0.24015697310002626;-0.002438425381130202;0.4227740305344124;0.1158845286413312;0.266084873141869;0.0;0.545620204623585;0.11448475236652772;0.0;0.05087134156123033;0.0;0.03128692134400865;0.3350028573006243;0.01663145417296872;0.004938151222234378;1.0;0.026957151615972258;0.0;0.0;3.092988680064695;1.2173529688844456;0.0;0.030099567295210985;0.0;0.6265691024395585;0.0012473433324231608;0.373092771730577;0.02307478660903839
1973-08-01;0.0;0.0;1.1736360000000003;-1.697955470821452;0.1721959691204693;0.0;0.13435137827594518;0.004723929012334875;50.31986479674797;0.24035959517500002;-0.002577328703747132;0.42113464341600204;0.11654274475853746;0.26571165296682253;0.0;0.5452801822409659;0.11479700393370161;0.0;0.05109494372739528;0.0;0.03143578603471694;0.33970691094400934;0.01648592121852744;0.004956164725581875;1.0;0.026874861967614867;0.0;0.0;3.085370074479337;1.217358527337465;0.0;0.03002884786813853;0.0;0.6263401889068674;0.001252764640532761;0.3733215716430243;0.02311579289434275
1973-09-01;0.0;0.0;1.1773275555555558;-1.6631381537225343;0.172817225752742;0.0;0.13950179807598784;0.0047970987654197515;50.31811132791328;0.24056221724997376;-0.002716232026364062;0.4194952562975917;0.1172009608757437;0.265338432791776;0.0;0.5449401598583468;0.1151092555008755;0.0;0.05131854589356023;0.0;0.03158465072542522;0.3444109645873944;0.016340388264086163;0.004974178228929371;1.0;0.026792572319257475;0.0;0.0;3.0777514688939793;1.2173640857904846;0.0;0.02995812844106608;0.0;0.6261112753741762;0.001258185948642361;0.3735503715554717;0.02315679917964711
1973-10-01;0.0;0.0;1.1810191111111115;-1.6283208366236168;0.1734384823850147;0.0;0.1446522178760305;0.004870268518504629;50.31635785907859;0.24076483932494752;-0.0028551353489809916;0.4178558691791813;0.11785917699294995;0.26496521261672945;0.0;0.5446001374757277;0.11542150706804939;0.0;0.051542148059725186;0.0;0.0317335154161335;0.3491150182307795;0.016194855309644884;0.004992191732276868;1.0;0.026710282670900084;0.0;0.0;3.070132863308622;1.2173696442435042;0.0;0.02988740901399363;0.0;0.625882361841485;0.0012636072567519612;0.37377917146791906;0.023197805464951468
1973-11-01;0.0;0.0;1.184710666666667;-1.5935035195246992;0.17405973901728738;0.0;0.14980263767607316;0.004943438271589505;50.31460439024391;0.24096746139992128;-0.0029940386715979215;0.41621648206077094;0.11851739311015622;0.26459199244168297;0.0;0.5442601150931085;0.11573375863522328;0.0;0.05176575022589014;0.0;0.03188238010684179;0.35381907187416456;0.016049322355203604;0.005010205235624365;1.0;0.026627993022542693;0.0;0.0;3.0625142577232642;1.2173752026965239;0.0;0.029816689586921175;0.0;0.6256534483087939;0.0012690285648615613;0.37400797138036646;0.02323881175025583
1973-12-01;0.0;0.0;1.1884022222222226;-1.5586862024257817;0.1746809956495601;0.0;0.15495305747611582;0.005016608024674381;50.312850921409215;0.24117008347489502;-0.0031329419942148513;0.4145770949423606;0.11917560922736246;0.2642187722666365;0.0;0.5439200927104894;0.11604601020239716;0.0;0.051989352392055085;0.0;0.03203124479755007;0.3585231255175496;0.015903789400762328;0.005028218738971862;1.0;0.0265457033741853;0.0;0.0;3.0548956521379065;1.2173807611495435;0.0;0.02974597015984872;0.0;0.6254245347761026;0.0012744498729711615;0.3742367712928138;0.02327981803556019
1974-01-01;0.0;0.0;1.192093777777778;-1.523868885326864;0.1753022522818328;0.0;0.16010347727615848;0.005089777777759257;50.31109745257453;0.24137270554986878;-0.003271845316831781;0.41293770782395023;0.11983382534456871;0.26384555209158994;0.0;0.5435800703278703;0.11635826176957105;0.0;0.05221295455822004;0.0;0.03218010948825835;0.36322717916093467;0.015758256446321048;0.0050462322423193585;1.0;0.02646341372582791;0.0;0.0;3.0472770465525487;1.2173863196025632;0.0;0.02967525073277627;0.0;0.6251956212434114;0.0012798711810807616;0.3744655712052612;0.02332082432086455
1974-02-01;0.0;0.0;1.1909322222222225;-1.4931000291260064;0.1766336878554184;0.0;0.15458694089982686;0.005166678487636418;50.33612844625114;0.2415661190948923;-0.003160468789618403;0.41397337549355145;0.11931465877583318;0.261920248360664;0.0;0.5442528563577752;0.1158903018058402;0.0;0.0522569606910125;0.0;0.033324698831393114;0.36132154991261467;0.015811140267497522;0.005106228527555204;1.0;0.026390992692509007;0.0;0.0;3.0408400248820238;1.2180751109456789;0.0;0.02962294691489418;0.0;0.6250051872406939;0.0013436930778613402;0.37465590306134006;0.02333259366128753
1974-03-01;0.0;0.0;1.1897706666666668;-1.462331172925149;0.177965123429004;0.0;0.14907040452349526;0.005243579197513578;50.36115943992774;0.24175953263991584;-0.003049092262405025;0.4150090431631527;0.11879549220709763;0.2599949446297381;0.0;0.5449256423876802;0.11542234184210935;0.0;0.05230096682380497;0.0;0.03446928817452788;0.3594159206642947;0.015864024088673996;0.005166224812791051;1.0;0.026318571659190104;0.0;0.0;3.0344030032114993;1.2187639022887946;0.0;0.029570643097012086;0.0;0.6248147532379763;0.0014075149746419185;0.374846234917419;0.023344363001710514
1974-04-01;0.0;0.0;1.1886091111111112;-1.4315623167242912;0.1792965590025896;0.0;0.14355386814716364;0.005320479907390739;50.38619043360434;0.24195294618493934;-0.0029377157351916467;0.41604471083275396;0.1182763256383621;0.2580696408988122;0.0;0.545598428417585;0.1149543818783785;0.0;0.05234497295659744;0.0;0.035613877517662644;0.3575102914159747;0.015916907909850474;0.005226221098026897;1.0;0.0262461506258712;0.0;0.0;3.0279659815409743;1.2194526936319103;0.0;0.029518339279129995;0.0;0.6246243192352587;0.0014713368714224968;0.37503656677349784;0.023356132342133493
1974-05-01;0.0;0.0;1.1874475555555557;-1.4007934605234336;0.18062799457617518;0.0;0.13803733177083205;0.0053973806172679;50.41122142728095;0.24214635972996287;-0.002826339207978269;0.4170803785023552;0.11775715906962655;0.2561443371678863;0.0;0.5462712144474899;0.11448642191464767;0.0;0.05238897908938991;0.0;0.03675846686079741;0.35560466216765474;0.015969791731026948;0.005286217383262744;1.0;0.0261737295925523;0.0;0.0;3.0215289598704493;1.220141484975026;0.0;0.029466035461247906;0.0;0.6244338852325413;0.0015351587682030754;0.3752268986295767;0.023367901682556473
1974-06-01;0.0;0.0;1.186286;-1.3700246043225761;0.18195943014976076;0.0;0.13252079539450043;0.005474281327145061;50.43625242095756;0.2423397732749864;-0.0027149626807648907;0.4181160461719564;0.11723799250089102;0.2542190334369604;0.0;0.5469440004773949;0.11401846195091682;0.0;0.05243298522218237;0.0;0.037903056203932174;0.35369903291933474;0.016022675552203422;0.00534621366849859;1.0;0.026101308559233396;0.0;0.0;3.015091938199925;1.2208302763181418;0.0;0.029413731643365814;0.0;0.6242434512298237;0.001598980664983654;0.37541723048565556;0.023379671022979456
1974-07-01;0.0;0.0;1.1851244444444444;-1.3392557481217184;0.18329086572334635;0.0;0.12700425901816884;0.005551182037022222;50.46128341463416;0.2425331868200099;-0.0026035861535515124;0.41915171384155764;0.11671882593215549;0.2522937297060345;0.0;0.5476167865072998;0.11355050198718597;0.0;0.05247699135497484;0.0;0.03904764554706694;0.35179340367101475;0.016075559373379896;0.0054062099537344355;1.0;0.026028887525914493;0.0;0.0;3.0086549165294;1.2215190676612575;0.0;0.029361427825483722;0.0;0.6240530172271062;0.0016628025617642323;0.3756075623417344;0.023391440363402436
1974-08-01;0.0;0.0;1.183962888888889;-1.3084868919208608;0.18462230129693197;0.0;0.12148772264183721;0.005628082746899382;50.48631440831076;0.24272660036503343;-0.0024922096263381346;0.42018738151115886;0.11619965936341994;0.25036842597510856;0.0;0.5482895725372048;0.11308254202345512;0.0;0.052520997487767306;0.0;0.040192234890201704;0.34988777442269475;0.01612844319455637;0.005466206238970282;1.0;0.025956466492595587;0.0;0.0;3.002217894858875;1.2222078590043732;0.0;0.02930912400760163;0.0;0.6238625832243886;0.0017266244585448106;0.37579789419781334;0.023403209703825416
1974-09-01;0.0;0.0;1.1828013333333331;-1.2777180357200033;0.18595373687051756;0.0;0.11597118626550562;0.005704983456776543;50.51134540198737;0.24292001391005696;-0.0023808330991247563;0.4212230491807601;0.11568049279468441;0.24844312224418263;0.0;0.5489623585671097;0.11261458205972427;0.0;0.05256500362055977;0.0;0.04133682423333647;0.34798214517437476;0.016181327015732844;0.005526202524206128;1.0;0.025884045459276684;0.0;0.0;2.9957808731883504;1.222896650347489;0.0;0.029256820189719538;0.0;0.623672149221671;0.0017904463553253891;0.3759882260538922;0.0234149790442484
1974-10-01;0.0;0.0;1.1816397777777776;-1.2469491795191456;0.18728517244410314;0.0;0.110454649889174;0.005781884166653704;50.53637639566398;0.2431134274550805;-0.002269456571911378;0.4222587168503613;0.11516132622594887;0.24651781851325671;0.0;0.5496351445970147;0.11214662209599344;0.0;0.05260900975335224;0.0;0.042481413576471234;0.3460765159260548;0.01623421083690932;0.005586198809441975;1.0;0.02581162442595778;0.0;0.0;2.9893438515178254;1.2235854416906047;0.0;0.02920451637183745;0.0;0.6234817152189536;0.0018542682521059677;0.37617855790997107;0.02342674838467138
1974-11-01;0.0;0.0;1.180478222222222;-1.216180323318288;0.18861660801768876;0.0;0.10493811351284241;0.005858784876530864;50.56140738934058;0.24330684100010402;-0.0021580800446980002;0.4232943845199626;0.11464215965721333;0.2445925147823308;0.0;0.5503079306269195;0.11167866213226259;0.0;0.052653015886144704;0.0;0.043626002919606;0.3441708866777348;0.016287094658085796;0.005646195094677821;1.0;0.02573920339263888;0.0;0.0;2.9829068298473005;1.2242742330337204;0.0;0.029152212553955358;0.0;0.623291281216236;0.001918090148886546;0.37636888976605;0.02343851772509436
1974-12-01;0.0;0.0;1.1793166666666663;-1.1854114671174303;0.18994804359127435;0.0;0.09942157713651079;0.005935685586408025;50.58643838301718;0.24350025454512753;-0.0020467035174846224;0.4243300521895638;0.11412299308847779;0.2426672110514049;0.0;0.5509807166568245;0.11121070216853174;0.0;0.052697022018937174;0.0;0.044770592262740765;0.3422652574294148;0.01633997847926227;0.005706191379913668;1.0;0.025666782359319976;0.0;0.0;2.976469808176776;1.2249630243768361;0.0;0.029099908736073266;0.0;0.6231008472135184;0.0019819120456671243;0.37655922162212885;0.023450287065517342
1975-01-01;0.0;0.0;1.1781551111111108;-1.1546426109165728;0.19127947916485993;0.0;0.09390504076017918;0.006012586296285186;50.61146937669379;0.24369366809015106;-0.0019353269902712441;0.42536571985916505;0.11360382651974225;0.24074190732047898;0.0;0.5516535026867294;0.11074274220480089;0.08657661653529826;0.05274102815172964;0.0;0.04591518160587553;0.34035962818109483;0.016392862300438744;0.0057661876651495135;1.0;0.025594361326001073;0.0;0.0;2.970032786506251;1.2256518157199519;0.0;0.029047604918191174;0.1144103191103766;0.6229104132108009;0.002045733942447703;0.3767495534782077;0.02346205640594032
1975-02-01;0.0;0.0;1.178915148148148;-1.1477477015788238;0.19193554929014872;0.0;0.0936314659491155;0.006275560709862655;50.637162077687464;0.24385610835716626;-0.0016526133216604702;0.4255375483857323;0.11392949754094855;0.24118806088622807;0.0;0.5514882115986506;0.1111351318965286;0.08624040934401368;0.05295109357566573;0.0;0.046393147717507584;0.3411820549714926;0.01654575162847587;0.005831342768266357;1.0;0.025497320174485347;0.0;0.0;2.9791417116854206;1.2310086614552536;0.0;0.028976669060007683;0.11458281152226352;0.6227061224386442;0.002043610218617778;0.376953711126091;0.023462982264916016
1975-03-01;0.0;0.0;1.179675185185185;-1.1408527922410747;0.1925916194154375;0.0;0.09335789113805182;0.006538535123440125;50.66285477868114;0.24401854862418143;-0.0013698996530496963;0.42570937691229954;0.11425516856215485;0.24163421445197714;0.0;0.5513229205105717;0.11152752158825632;0.08590420215272909;0.05316115899960181;0.0;0.04687111382913963;0.3420044817618904;0.016698640956512995;0.005896497871383201;1.0;0.025400279022969617;0.0;0.0;2.9882506368645902;1.236365507190555;0.0;0.02890573320182419;0.11475530393415045;0.6225018316664876;0.0020414864947878525;0.3771578687739743;0.02346390812389171
1975-04-01;0.0;0.0;1.1804352222222219;-1.1339578829033257;0.19324768954072627;0.0;0.09308431632698815;0.006801509537017594;50.68854747967481;0.24418098889119663;-0.0010871859844389224;0.42588120543886676;0.11458083958336115;0.24208036801772623;0.0;0.5511576294224929;0.11191991127998403;0.08556799496144452;0.053371224423537894;0.0;0.047349079940771685;0.34282690855228826;0.01685153028455012;0.005961652974500045;1.0;0.02530323787145389;0.0;0.0;2.99735956204376;1.2417223529258568;0.0;0.028834797343640698;0.11492779634603738;0.622297540894331;0.0020393627709579276;0.37736202642185757;0.023464833982867406
1975-05-01;0.0;0.0;1.181195259259259;-1.1270629735655766;0.19390375966601506;0.0;0.09281074151592447;0.0070644839505950635;50.71424018066848;0.24434342915821183;-0.0008044723158281484;0.42605303396543404;0.11490651060456746;0.2425265215834753;0.0;0.5509923383344141;0.11231230097171174;0.08523178777015993;0.053581289847473984;0.0;0.04782704605240373;0.34364933534268605;0.017004419612587245;0.006026808077616889;1.0;0.025206196719938165;0.0;0.0;3.0064684872229295;1.2470791986611585;0.0;0.028763861485457207;0.1151002887579243;0.6220932501221743;0.002037239047128002;0.37756618406974085;0.0234657598418431
1975-06-01;0.0;0.0;1.181955296296296;-1.1201680642278276;0.19455982979130385;0.0;0.09253716670486078;0.007327458364172533;50.739932881662156;0.24450586942522703;-0.0005217586472173745;0.4262248624920013;0.11523218162577376;0.24297267514922438;0.0;0.5508270472463352;0.11270469066343945;0.08489558057887535;0.053791355271410074;0.0;0.048305012164035786;0.34447176213308384;0.01715730894062437;0.006091963180733733;1.0;0.025109155568422435;0.0;0.0;3.015577412402099;1.2524360443964602;0.0;0.028692925627273713;0.11527278116981123;0.6218889593500178;0.002035115323298077;0.37777034171762414;0.023466685700818796
1975-07-01;0.0;0.0;1.182715333333333;-1.1132731548900785;0.1952158999165926;0.0;0.09226359189379711;0.007590432777750003;50.76562558265583;0.24466830969224224;-0.0002390449786066006;0.42639669101856853;0.11555785264698006;0.24341882871497345;0.0;0.5506617561582564;0.11309708035516716;0.08455937338759076;0.05400142069534616;0.0;0.04878297827566784;0.3452941889234816;0.017310198268661495;0.006157118283850578;1.0;0.02501211441690671;0.0;0.0;3.0246863375812687;1.2577928901317619;0.0;0.028621989769090223;0.11544527358169815;0.6216846685778611;0.002032991599468152;0.3779744993655074;0.023467611559794495
1975-08-01;0.0;0.0;1.18347537037037;-1.1063782455523294;0.1958719700418814;0.0;0.09199001708273344;0.007853407191327473;50.791318283649495;0.2448307499592574;4.3668690004173335e-05;0.42656851954513575;0.11588352366818636;0.24386498228072254;0.0;0.5504964650701776;0.11348947004689489;0.08422316619630618;0.05421148611928224;0.0;0.04926094438729989;0.3461166157138794;0.017463087596698616;0.006222273386967422;1.0;0.024915073265390983;0.0;0.0;3.0337952627604383;1.2631497358670634;0.0;0.028551053910906732;0.11561776599358509;0.6214803778057044;0.002030867875638227;0.3781786570133907;0.02346853741877019
1975-09-01;0.0;0.0;1.184235407407407;-1.0994833362145804;0.19652804016717018;0.0;0.09171644227166975;0.008116381604904941;50.81701098464317;0.2449931902262726;0.00032638235861494726;0.426740348071703;0.11620919468939266;0.24431113584647163;0.0;0.5503311739820987;0.1138818597386226;0.0838869590050216;0.05442155154321833;0.0;0.04973891049893194;0.3469390425042772;0.01761597692473574;0.006287428490084266;1.0;0.024818032113875253;0.0;0.0;3.042904187939608;1.268506581602365;0.0;0.028480118052723238;0.11579025840547201;0.6212760870335479;0.002028744151808302;0.378382814661274;0.023469463277745885
1975-10-01;0.0;0.0;1.1849954444444442;-1.0925884268768313;0.19718411029245897;0.0;0.09144286746060608;0.008379356018482411;50.84270368563684;0.2451556304932878;0.0006090960272257212;0.4269121765982703;0.11653486571059896;0.2447572894122207;0.0;0.5501658828940199;0.1142742494303503;0.08355075181373701;0.05463161696715442;0.0;0.05021687661056399;0.347761469294675;0.017768866252772866;0.00635258359320111;1.0;0.024720990962359527;0.0;0.0;3.0520131131187775;1.2738634273376668;0.0;0.028409182194539747;0.11596275081735893;0.6210717962613912;0.0020266204279783765;0.3785869723091573;0.02347038913672158
1975-11-01;0.0;0.0;1.1857554814814812;-1.0856935175390823;0.19784018041774776;0.0;0.0911692926495424;0.008642330432059881;50.868396386630515;0.245318070760303;0.0008918096958364951;0.4270840051248375;0.11686053673180526;0.24520344297796978;0.0;0.5500005918059411;0.11466663912207803;0.08321454462245244;0.0548416823910905;0.0;0.05069484272219604;0.34858389608507284;0.01792175558080999;0.006417738696317954;1.0;0.0246239498108438;0.0;0.0;3.061122038297947;1.2792202730729683;0.0;0.028338246336356256;0.11613524322924587;0.6208675054892345;0.0020244967041484515;0.37879112995704056;0.023471314995697275
1975-12-01;0.0;0.0;1.186515518518518;-1.0787986082013332;0.19849625054303652;0.0;0.09089571783847872;0.00890530484563735;50.89408908762419;0.2454805110273182;0.001174523364447269;0.42725583365140474;0.11718620775301156;0.24564959654371885;0.0;0.5498353007178622;0.11505902881380574;0.08287833743116785;0.055051747815026586;0.0;0.05117280883382809;0.34940632287547063;0.018074644908847116;0.006482893799434798;1.0;0.02452690865932807;0.0;0.0;3.0702309634771168;1.28457711880827;0.0;0.028267310478172762;0.1163077356411328;0.620663214717078;0.002022372980318526;0.37899528760492385;0.02347224085467297
1976-01-01;0.0;0.0;1.1872755555555552;-1.0719036988635842;0.1991523206683253;0.0;0.09062214302741504;0.00916827925921482;50.91978178861786;0.2456429512943334;0.0014572370330580427;0.427427662177972;0.11751187877421786;0.24609575010946794;0.0;0.5496700096297834;0.11545141850553345;0.08254213023988327;0.055261813238962676;0.0;0.051650774945460144;0.3502287496658684;0.01822753423688424;0.006548048902551642;1.0;0.024429867507812345;0.0;0.0;3.0793398886562864;1.2899339645435717;0.0;0.02819637461998927;0.11648022805301972;0.6204589239449213;0.002020249256488601;0.37919944525280713;0.023473166713648665
1976-02-01;0.0;0.0;1.189532259259259;-1.050123378451725;0.19869667836269211;0.0;0.08986278830632334;0.009406935740697843;50.946167308039726;0.2458163225813239;0.0014796217177062638;0.4281273248533106;0.11756178896008711;0.24606493670201937;0.0;0.5496742659406927;0.11555639668517267;0.08209121458284824;0.05520671659830115;0.0;0.05193176877111044;0.35026490038446223;0.018663732869437483;0.006682483531630742;1.0;0.024362020392281518;0.0;0.0;3.0831444296623913;1.2934004800069565;0.0;0.028169528512598394;0.11665920899944232;0.6202479566586815;0.0020110468416271107;0.3794103020570382;0.02348535646820638
1976-03-01;0.0;0.0;1.1917889629629628;-1.0283430580398658;0.1982410360570589;0.0;0.08910343358523164;0.009645592222180867;50.972552827461584;0.24598969386831446;0.0015020064023544848;0.42882698752864923;0.11761169914595634;0.24603412329457078;0.0;0.549678522251602;0.1156613748648119;0.08164029892581319;0.055151619957639626;0.0;0.05221276259676075;0.3503010511030561;0.019099931501990724;0.006816918160709842;1.0;0.02429417327675069;0.0;0.0;3.0869489706684963;1.2968669954703411;0.0;0.02814268240520752;0.11683818994586494;0.6200369893724416;0.0020018444267656203;0.37962115886126924;0.02349754622276409
1976-04-01;0.0;0.0;1.1940456666666666;-1.0065627376280066;0.19778539375142568;0.0;0.08834407886413992;0.009884248703663893;50.99893834688345;0.246163065155305;0.0015243910870027058;0.4295266502039878;0.1176616093318256;0.2460033098871222;0.0;0.5496827785625114;0.11576635304445113;0.08118938326877816;0.055096523316978105;0.0;0.052493756422411046;0.3503372018216499;0.019536130134543965;0.006951352789788943;1.0;0.024226326161219863;0.0;0.0;3.0907535116746017;1.3003335109337257;0.0;0.02811583629781664;0.11701717089228755;0.6198260220862017;0.00199264201190413;0.3798320156655003;0.023509735977321804
1976-05-01;0.0;0.0;1.1963023703703703;-0.9847824172161476;0.19732975144579248;0.0;0.08758472414304821;0.010122905185146917;51.025323866305314;0.24633643644229553;0.0015467757716509268;0.4302263128793264;0.11771151951769485;0.24597249647967362;0.0;0.5496870348734206;0.11587133122409035;0.08073846761174311;0.05504142667631658;0.0;0.052774750248061345;0.3503733525402437;0.019972328767097206;0.007085787418868043;1.0;0.02415847904568904;0.0;0.0;3.0945580526807066;1.3038000263971106;0.0;0.028088990190425763;0.11719615183871016;0.6196150547999618;0.0019834395970426393;0.38004287246973134;0.023521925731879514
1976-06-01;0.0;0.0;1.1985590740740741;-0.9630020968042884;0.1968741091401593;0.0;0.08682536942195651;0.01036156166662994;51.05170938572717;0.24650980772928605;0.0015691604562991478;0.430925975554665;0.11776142970356408;0.24594168307222505;0.0;0.5496912911843299;0.11597630940372958;0.08028755195470808;0.05498633003565505;0.0;0.05305574407371164;0.3504095032588376;0.020408527399650447;0.007220222047947143;1.0;0.024090631930158212;0.0;0.0;3.0983625936868116;1.3072665418604954;0.0;0.02806214408303489;0.11737513278513276;0.619404087513722;0.001974237182181149;0.3802537292739624;0.02353411548643723
1976-07-01;0.0;0.0;1.2008157777777777;-0.9412217763924293;0.19641846683452607;0.0;0.0860660147008648;0.010600218148112964;51.07809490514904;0.2466831790162766;0.0015915451409473688;0.43162563823000355;0.11781133988943333;0.2459108696647765;0.0;0.5496955474952392;0.1160812875833688;0.07983663629767304;0.05493123339499353;0.0;0.05333673789936194;0.3504456539774314;0.020844726032203692;0.0073546566770262434;1.0;0.024022784814627385;0.0;0.0;3.102167134692917;1.31073305732388;0.0;0.02803529797564401;0.11755411373155537;0.6191931202274821;0.0019650347673196584;0.38046458607819345;0.023546305240994943
1976-08-01;0.0;0.0;1.2030724814814815;-0.9194414559805701;0.19596282452889285;0.0;0.0853066599797731;0.010838874629595988;51.1044804245709;0.24685655030326714;0.0016139298255955898;0.43232530090534216;0.11786125007530258;0.2458800562573279;0.0;0.5496998038061485;0.11618626576300803;0.079385720640638;0.054876136754332006;0.0;0.053617731725012246;0.3504818046960252;0.02128092466475693;0.007489091306105344;1.0;0.023954937699096557;0.0;0.0;3.105971675699022;1.3141995727872646;0.0;0.028008451868253133;0.11773309467797799;0.6189821529412423;0.0019558323524581675;0.38067544288242444;0.023558494995552653
1976-09-01;0.0;0.0;1.2053291851851853;-0.897661135568711;0.19550718222325966;0.0;0.0845473052586814;0.011077531111079012;51.13086594399276;0.24702992159025766;0.0016363145102438108;0.43302496358068077;0.11791116026117182;0.24584924284987933;0.0;0.5497040601170577;0.11629124394264725;0.07893480498360296;0.05482104011367048;0.0;0.053898725550662545;0.35051795541461905;0.021717123297310174;0.007623525935184444;1.0;0.02388709058356573;0.0;0.0;3.109776216705127;1.3176660882506495;0.0;0.02798160576086226;0.11791207562440059;0.6187711856550024;0.0019466299375966772;0.3808862996866555;0.023570684750110368
1976-10-01;0.0;0.0;1.207585888888889;-0.8758808151568518;0.19505153991762647;0.0;0.0837879505375897;0.011316187592562036;51.157251463414624;0.24720329287724818;0.0016586991948920318;0.4337246262560194;0.11796107044704107;0.24581842944243074;0.0;0.549708316427967;0.11639622212228648;0.07848388932656791;0.05476594347300895;0.0;0.05417971937631284;0.35055410613321286;0.022153321929863416;0.007757960564263544;1.0;0.023819243468034906;0.0;0.0;3.1135807577112318;1.3211326037140343;0.0;0.02795475965347138;0.1180910565708232;0.6185602183687625;0.0019374275227351865;0.38109715649088655;0.02358287450466808
1976-11-01;0.0;0.0;1.2098425925925929;-0.8541004947449926;0.19459589761199325;0.0;0.08302859581649798;0.011554844074045062;51.18363698283649;0.24737666416423873;0.0016810838795402528;0.434424288931358;0.11801098063291032;0.24578761603498217;0.0;0.5497125727388764;0.1165012003019257;0.07803297366953288;0.05471084683234743;0.0;0.05446071320196315;0.35059025685180667;0.022589520562416657;0.007892395193342644;1.0;0.02375139635250408;0.0;0.0;3.1173852987173367;1.324599119177419;0.0;0.027927913546080502;0.11827003751724581;0.6183492510825227;0.001928225107873696;0.3813080132951176;0.023595064259225793
1976-12-01;0.0;0.0;1.2120992962962966;-0.8323201743331335;0.19414025530636003;0.0;0.08226924109540627;0.011793500555528086;51.21002250225835;0.24755003545122928;0.0017034685641884738;0.43512395160669654;0.11806089081877956;0.24575680262753358;0.0;0.5497168290497857;0.11660617848156493;0.07758205801249783;0.054655750191685906;0.0;0.05474170702761345;0.35062640757040053;0.023025719194969898;0.008026829822421745;1.0;0.02368354923697325;0.0;0.0;3.121189839723442;1.3280656346408035;0.0;0.027901067438689628;0.11844901846366843;0.6181382837962828;0.0019190226930122056;0.38151887009934865;0.023607254013783503
1977-01-01;0.0;0.0;1.2143560000000004;-0.8105398539212744;0.19368461300072684;0.0;0.08150988637431457;0.01203215703701111;51.23640802168021;0.2477234067382198;0.0017258532488366948;0.43582361428203514;0.11811080100464881;0.245725989220085;0.0;0.549721085360695;0.11671115666120416;0.0771311423554628;0.05460065355102438;0.0;0.055022700853263745;0.35066255828899434;0.02346191782752314;0.008161264451500845;1.0;0.023615702121442424;0.0;0.0;3.124994380729547;1.3315321501041884;0.0;0.02787422133129875;0.11862799941009103;0.617927316510043;0.0019098202781507151;0.3817297269035797;0.023619443768341217
1977-02-01;0.0;0.0;1.2183554074074079;-0.8034833410682602;0.19331937865942322;0.0;0.08046729001527107;0.012301901913547221;51.312840207768744;0.24790740420046298;0.001686822827966704;0.43670247633521747;0.11809919184126284;0.24588304245197226;0.0;0.5497596733465928;0.11668044488452287;0.07757217309794287;0.054535160445242384;0.0;0.05509605996423804;0.3496333148388116;0.024045174830810433;0.008333187920725564;1.0;0.023556307806985696;0.0;0.0;3.130692681998751;1.3354444658225932;0.0;0.027851092044384105;0.11882297618328268;0.6176526618897525;0.0018887420808148252;0.38200428279337645;0.023654188001657857
