date,bank capital to assets ratio,bank nonperforming loans,cereal yield,energy imports,food exports,high-tech exports,inflation,lending interest rate,life expectancy,population density,real interest rate,broad money,exports of goods and services,gross domestic savings,high-tech value added,household consumption expenditure,imports of goods and services,listed companies,manufacturing value added,r and d spend,services trade,trade,government debt service,government interest payments external debt,government tax revenue,birth deaths,broadband subscriptions,electricity access,co2 emissions,electricity consumption,mobile subscriptions,newborns,overweight,rural population,unemployed,urban population,workers,Brazil,China,Colombia,France,Ghana,India,Indonesia,Japan,Netherlands,Senegal,Singapore,Switzerland,United States
1980-05-01,0.0,0.0,1.322760740740741,-0.3973845309644085,0.17654005880141846,0.0,0.10717309759132704,0.02751773506152345,53.16503909665763,0.2589020054853348,0.00014522405268249964,0.4625897403944256,0.12121180417199065,0.24356896442136736,0.0,0.5425386094613275,0.1208072908006442,0.2256157768296177,0.05668059208141987,0.0,0.060595732942048425,0.3916972069680735,0.03532404094854315,0.019464521537915874,1.0,0.021848849242716867,0.0,0.0,3.0901554493701124,1.4380038936965531,8.243550094007494e-06,0.027617649635524898,0.12688751077956922,0.6052151421240113,0.0017438165565856068,0.3944382663930754,0.024477672696247187,0.3390835765264233,0.0,0.26853026696695304,0.13479854421536766,0.7221462756127127,0.11948542212181733,0.16112256279189904,0.06823108816439842,0.06588614425576263,0.0779041634725428,0.08411969452228532,0.04845101710664836,0.12477706430071302
1980-06-01,0.0,0.0,1.327212925925926,-0.38732849752886894,0.17423359896908786,0.0,0.10462814136220024,0.027982672345476536,53.19035209575429,0.25930754222245417,0.0010211604581764283,0.4642894563252682,0.1215229292378061,0.2434477474604957,0.0,0.5427930971921437,0.1208715045969525,0.2226021251313972,0.05679957451752414,0.0,0.06086036260797676,0.3920326453844582,0.035515073340394,0.019762054561893862,1.0,0.02182038837111688,0.0,0.0,3.078757299284059,1.4388222295010693,8.97698413742959e-06,0.02765748092933096,0.1271188241003925,0.6048684190852561,0.0017694386916445469,0.3947849106677509,0.024471343131108624,0.4238544706580291,0.0,0.26928119554487473,0.13459173314845554,0.7775074961567998,0.12094362540066443,0.15631462808565053,0.06584240579160518,0.06607403816227284,0.07555763518887028,0.08383226016721028,0.0505075246456102,0.12209832543847025
1980-07-01,0.0,0.0,1.3316651111111109,-0.37727246409332943,0.17192713913675728,0.0,0.10208318513307342,0.028447609629429618,53.21566509485095,0.2597130789595735,0.0018970968636703575,0.4659891722561109,0.12183405430362156,0.24332653049962397,0.0,0.5430475849229599,0.1209357183932608,0.21958847343317672,0.0569185569536284,0.0,0.061124992273905124,0.3923680838008429,0.035706105732244836,0.02005958758587185,1.0,0.021791927499516882,0.0,0.0,3.0673591491980057,1.4396405653055853,9.710418180851684e-06,0.027697312223137024,0.12735013742121576,0.604521696046501,0.0017950608267034863,0.39513155494242624,0.024465013565970056,0.5086253647896349,0.0,0.2700321241227965,0.1343849220815435,0.8328687167008871,0.12240182867951148,0.15150669337940206,0.0634537234188119,0.06626193206878303,0.07321110690519775,0.08354482581213521,0.05256403218457205,0.1194195865762275
1980-08-01,0.0,0.0,1.3361172962962962,-0.3672164306577899,0.1696206793044267,0.0,0.0995382289039466,0.028912546913382707,53.240978093947604,0.2601186156966929,0.0027730332691642857,0.4676888881869536,0.122145179369437,0.24320531353875235,0.0,0.5433020726537762,0.1209999321895691,0.2165748217349563,0.05703753938973265,0.0,0.06138962193983347,0.3927035222172277,0.03589713812409569,0.02035712060984984,1.0,0.02176346662791688,0.0,0.0,3.0559609991119516,1.4404589011101014,1.0443852224273784e-05,0.027737143516943088,0.127581450742039,0.6041749730077459,0.0018206829617624265,0.3954781992171017,0.02445868400083149,0.5933962589212407,0.0,0.27078305270071823,0.13417811101463142,0.8882299372449742,0.12386003195835857,0.14669875867315352,0.06106504104601864,0.06644982597529324,0.07086457862152523,0.08325739145706014,0.05462053972353388,0.11674084771398476
1980-09-01,0.0,0.0,1.3405694814814817,-0.3571603972222504,0.16731421947209615,0.0,0.0969932726748198,0.029377484197335792,53.26629109304426,0.2605241524338123,0.003648969674658215,0.4693886041177963,0.12245630443525245,0.24308409657788066,0.0,0.5435565603845924,0.1210641459858774,0.2135611700367358,0.057156521825836915,0.0,0.06165425160576182,0.3930389606336124,0.03608817051594654,0.020654653633827832,1.0,0.021735005756316886,0.0,0.0,3.0445628490258985,1.4412772369146176,1.1177286267695876e-05,0.02777697481074915,0.12781276406286227,0.6038282499689908,0.0018463050968213664,0.3958248434917772,0.024452354435692932,0.6781671530528466,0.0,0.27153398127864004,0.13397129994771936,0.9435911577890614,0.12531823523720567,0.14189082396690506,0.058676358673225376,0.06663771988180345,0.0685180503378527,0.08296995710198507,0.05667704726249573,0.114062108851742
1980-10-01,0.0,0.0,1.3450216666666668,-0.3471043637867109,0.16500775963976558,0.0,0.094448316445693,0.02984242148128888,53.29160409214093,0.2609296891709317,0.004524906080152143,0.471088320048639,0.12276742950106788,0.24296287961700894,0.0,0.5438110481154087,0.12112835978218572,0.21054751833851532,0.05727550426194116,0.0,0.06191888127169017,0.39337439904999705,0.03627920290779738,0.020952186657805818,1.0,0.021706544884716888,0.0,0.0,3.033164698939845,1.4420955727191336,1.1910720311117975e-05,0.02781680610455521,0.12804407738368553,0.6034815269302357,0.0018719272318803058,0.3961714877664526,0.02444602487055436,0.7629380471844525,0.0,0.2722849098565617,0.13376448888080725,0.9989523783331484,0.12677643851605275,0.1370828892606565,0.056287676300432105,0.06682561378831366,0.06617152205418017,0.08268252274691,0.05873355480145756,0.11138336998949924
1980-11-01,0.0,0.0,1.349473851851852,-0.3370483303511714,0.162701299807435,0.0,0.09190336021656616,0.03030735876524197,53.31691709123759,0.261335225908051,0.005400842485646072,0.4727880359794817,0.12307855456688335,0.2428416626561373,0.0,0.544065535846225,0.121192573578494,0.20753386664029488,0.057394486698045415,0.0,0.06218351093761852,0.3937098374663818,0.03647023529964823,0.02124971968178381,1.0,0.02167808401311689,0.0,0.0,3.0217665488537917,1.4429139085236498,1.2644154354540073e-05,0.02785663739836128,0.12827539070450875,0.6031348038914806,0.001897549366939246,0.3965181320411281,0.0244396953054158,0.8477089413160582,0.0,0.2730358384344835,0.13355767781389516,1.054313598877236,0.12823464179489982,0.13227495455440802,0.05389899392763884,0.06701350769482388,0.06382499377050765,0.08239508839183493,0.060790062340419414,0.10870463112725648
1980-12-01,0.0,0.0,1.353926037037037,-0.32699229691563186,0.16039483997510445,0.0,0.08935840398743937,0.03077229604919505,53.34223009033424,0.26174076264517043,0.0062767788911400006,0.4744877519103245,0.1233896796326988,0.2427204456952656,0.0,0.5443200235770411,0.12125678737480232,0.2045202149420744,0.057513469134149675,0.0,0.062448140603546885,0.3940452758827665,0.036661267691499085,0.0215472527057618,1.0,0.021649623141516892,0.0,0.0,3.0103683987677385,1.4437322443281655,1.3377588397962167e-05,0.02789646869216734,0.12850670402533204,0.6027880808527255,0.0019231715019981856,0.3968647763158035,0.02443336574027724,0.9324798354476641,0.0,0.27378676701240523,0.1333508667469831,1.1096748194213228,0.12969284507374693,0.1274670198481595,0.051510311554845575,0.06720140160133407,0.061478465486835124,0.08210765403675988,0.06284656987938124,0.10602589226501374
1981-01-01,0.0,0.0,1.3583782222222225,-0.31693626348009235,0.15808838014277385,0.0,0.08681344775831254,0.031237233333148137,53.367543089430896,0.2621462993822898,0.00715271529663393,0.4761874678411671,0.12370080469851424,0.24259922873439396,0.0,0.5445745113078574,0.12132100117111062,0.201506563243854,0.05763245157025392,0.0,0.06271277026947522,0.3943807142991512,0.03685230008334992,0.021844785729739788,1.0,0.021621162269916897,0.0,0.0,2.9989702486816845,1.4445505801326821,1.4111022441384262e-05,0.027936299985973405,0.1287380173461553,0.6024413578139703,0.0019487936370571255,0.397211420590479,0.024427036175138674,1.01725072957927,0.0,0.27453769559032704,0.133144055680071,1.1650360399654098,0.131151048352594,0.122659085141911,0.049121629182052304,0.06738929550784427,0.059131937203162586,0.0818202196816848,0.06490307741834309,0.103347153402771
1981-02-01,0.0,0.0,1.3615291481481482,-0.3100400798436045,0.1577632087828021,0.0,0.08737841657131502,0.0317270041973432,53.47122334236676,0.2626187574817531,0.0075878441969992405,0.4781304626679624,0.12366714378887796,0.2416042019291424,0.0,0.5451130257536351,0.12107828268469395,0.20407817316518245,0.057678886973010136,0.0,0.06271557695504629,0.3932880550372944,0.037491129772913696,0.022350793326450246,1.0,0.02158401617470835,0.0,0.0,2.992319967302388,1.4426920398036414,1.4779913833492596e-05,0.027953025476214283,0.12894688728726192,0.6021293127142924,0.0019734982775609926,0.3975234170211552,0.02445723014829155,1.016265968110039,0.0,0.272260372743514,0.13203077766704885,1.0865293419750337,0.12679451987645451,0.12030868134136385,0.04731236087990746,0.06669943191539826,0.06868459678364254,0.07826544035816277,0.06420707316945094,0.09984441311943586
1981-03-01,0.0,0.0,1.364680074074074,-0.3031438962071166,0.1574380374228303,0.0,0.08794338538431751,0.032216775061538264,53.57490359530263,0.2630912155812164,0.00802297309736455,0.4800734574947577,0.12363348287924165,0.2406091751238909,0.0,0.5456515401994124,0.12083556419827728,0.2066497830865109,0.057725322375766365,0.0,0.06271838364061734,0.3921953957754377,0.03812995946247746,0.022856800923160704,1.0,0.0215468700794998,0.0,0.0,2.9856696859230913,1.4408334994746008,1.544880522560093e-05,0.02796975096645515,0.12915575722836853,0.6018172676146144,0.0019982029180648595,0.3978354134518314,0.024487424121444428,1.0152812066408083,0.0,0.26998304989670097,0.1309174996540267,1.0080226439846571,0.12243799140031505,0.11795827754081673,0.04550309257776262,0.06600956832295225,0.07823725636412249,0.0747106610346407,0.0635110689205588,0.09634167283610072
1981-04-01,0.0,0.0,1.367831,-0.2962477125706288,0.1571128660628585,0.0,0.08850835419731998,0.032706545925733334,53.678583848238496,0.2635636736806797,0.00845810199772986,0.482016452321553,0.12359982196960535,0.23961414831863945,0.0,0.54619005464519,0.1205928457118606,0.20922139300783946,0.05777175777852257,0.0,0.06272119032618839,0.3911027365135809,0.03876878915204124,0.02336280851987116,1.0,0.021509723984291254,0.0,0.0,2.9790194045437937,1.4389749591455605,1.6117696617709265e-05,0.027986476456696024,0.1293646271694751,0.6015052225149364,0.002022907558568726,0.3981474098825076,0.02451761809459731,1.0142964451715777,0.0,0.267705727049888,0.12980422164100452,0.9295159459942808,0.11808146292417555,0.11560787374026955,0.043693824275617785,0.06531970473050623,0.08778991594460245,0.07115588171111865,0.06281506467166667,0.0928389325527656
1981-05-01,0.0,0.0,1.370981925925926,-0.2893515289341409,0.15678769470288675,0.0,0.08907332301032246,0.03319631678992838,53.782264101174356,0.264036131780143,0.00889323089809517,0.4839594471483483,0.12356616105996905,0.2386191215133879,0.0,0.5467285690909676,0.12035012722544396,0.2117930029291679,0.0578181931812788,0.0,0.06272399701175944,0.390010077251724,0.03940761884160501,0.023868816116581617,1.0,0.021472577889082703,0.0,0.0,2.972369123164497,1.4371164188165195,1.67865880098176e-05,0.028003201946936892,0.12957349711058172,0.6011931774152586,0.002047612199072593,0.39845940631318383,0.024547812067750183,1.0133116837023466,0.0,0.265428404203075,0.12869094362798233,0.8510092480039044,0.11372493444803608,0.11325746993972242,0.04188455597347294,0.06462984113806022,0.09734257552508238,0.0676011023875966,0.06211906042277453,0.08933619226943046
1981-06-01,0.0,0.0,1.374132851851852,-0.28245534529765304,0.15646252334291502,0.0,0.08963829182332493,0.03368608765412345,53.885944354110215,0.26450858987960635,0.00932835979846048,0.4859024419751436,0.12353250015033275,0.2376240947081364,0.0,0.547267083536745,0.12010740873902727,0.2143646128504964,0.05786462858403501,0.0,0.0627268036973305,0.3889174179898673,0.04004644853116879,0.024374823713292075,1.0,0.02143543179387416,0.0,0.0,2.9657188417852,1.4352578784874792,1.7455479401925934e-05,0.02801992743717777,0.12978236705168833,0.6008811323155806,0.0020723168395764603,0.39877140274385997,0.024578006040903055,1.0123269222331155,0.0,0.26315108135626203,0.12757766561496015,0.772502550013528,0.10936840597189658,0.11090706613917528,0.040075287671328085,0.0639399775456142,0.10689523510556234,0.06404632306407455,0.061423056173882384,0.08583345198609534
1981-07-01,0.0,0.0,1.3772837777777782,-0.27555916166116523,0.1561373519829432,0.0,0.09020326063632744,0.03417585851831851,53.98962460704607,0.26498104797906963,0.009763488698825791,0.4878454368019389,0.12349883924069645,0.2366290679028849,0.0,0.5478055979825226,0.1198646902526106,0.21693622277182487,0.057911063986791224,0.0,0.06272961038290154,0.3878247587280105,0.04068527822073256,0.02488083131000253,1.0,0.02139828569866561,0.0,0.0,2.9590685604059037,1.433399338158439,1.8124370794034272e-05,0.02803665292741864,0.1299912369927949,0.6005690872159026,0.0020970214800803267,0.3990833991745362,0.024608200014055937,1.0113421607638848,0.0,0.260873758509449,0.126464387601938,0.6939958520231515,0.1050118774957571,0.10855666233862817,0.03826601936918325,0.0632501139531682,0.11644789468604227,0.0604915437405525,0.060727051924990234,0.0823307117027602
1981-08-01,0.0,0.0,1.3804347037037041,-0.2686629780246773,0.15581218062297142,0.0,0.09076822944932993,0.034665629382513566,54.093304859981934,0.2654535060785329,0.0101986175991911,0.4897884316287342,0.12346517833106015,0.2356340410976334,0.0,0.5483441124283002,0.11962197176619392,0.21950783269315333,0.05795749938954745,0.0,0.06273241706847259,0.3867320994661537,0.04132410791029633,0.025386838906712988,1.0,0.02136113960345706,0.0,0.0,2.9524182790266065,1.431540797829398,1.8793262186142606e-05,0.028053378417659515,0.13020010693390152,0.6002570421162247,0.0021217261205841932,0.3993953956052124,0.024638393987208816,1.0103573992946542,0.0,0.258596435662636,0.12535110958891585,0.6154891540327752,0.10065534901961762,0.106206258538081,0.03645675106703841,0.06256025036072217,0.12600055426652226,0.05693676441703045,0.0600310476760981,0.07882797141942507
1981-09-01,0.0,0.0,1.3835856296296298,-0.2617667943881895,0.15548700926299966,0.0,0.0913331982623324,0.035155400246708636,54.19698511291779,0.26592596417799624,0.01063374649955641,0.4917314264555295,0.12343151742142384,0.2346390142923819,0.0,0.5488826268740776,0.11937925327977725,0.22207944261448184,0.05800393479230366,0.0,0.06273522375404364,0.3856394402042969,0.041962937599860105,0.025892846503423446,1.0,0.021323993508248512,0.0,0.0,2.9457679976473097,1.4296822575003576,1.9462153578250934e-05,0.028070103907900386,0.13040897687500813,0.5999449970165467,0.002146430761088061,0.3997073920358886,0.02466858796036169,1.0093726378254233,0.0,0.25631911281582304,0.12423783157589367,0.5369824560423987,0.09629882054347813,0.10385585473753386,0.034647482764893565,0.061870386768276164,0.1355532138470022,0.0533819850935084,0.05933504342720596,0.07532523113608994
1981-10-01,0.0,0.0,1.3867365555555555,-0.25487061075170164,0.1551618379030279,0.0,0.09189816707533488,0.035645171110903685,54.300665365853654,0.2663984222774596,0.01106887539992172,0.4936744212823248,0.12339785651178754,0.2336439874871304,0.0,0.5494211413198552,0.1191365347933606,0.2246510525358103,0.058050370195059875,0.0,0.06273803043961469,0.3845467809424401,0.04260176728942388,0.026398854100133904,1.0,0.02128684741303996,0.0,0.0,2.9391177162680124,1.427823717171317,2.0131044970359272e-05,0.028086829398141257,0.13061784681611474,0.5996329519168688,0.0021711354015919275,0.4000193884665648,0.024698781933514567,1.0083878763561924,0.0,0.25404178996901,0.12312455356287152,0.4584757580520222,0.09194229206733864,0.10150545093698672,0.032838214462748726,0.061180523175830136,0.14510587342748213,0.04982720576998635,0.05863903917831384,0.0718224908527548
1981-11-01,0.0,0.0,1.3898874814814817,-0.24797442711521375,0.1548366665430561,0.0,0.09246313588833736,0.03613494197509876,54.40434561878952,0.2668708803769229,0.01150400430028703,0.4956174161091201,0.12336419560215126,0.2326489606818789,0.0,0.5499596557656328,0.11889381630694393,0.2272226624571388,0.05809680559781609,0.0,0.06274083712518574,0.3834541216805833,0.04324059697898765,0.02690486169684436,1.0,0.021249701317831417,0.0,0.0,2.932467434888716,1.4259651768422763,2.079993636246761e-05,0.02810355488838213,0.13082671675722135,0.5993209068171909,0.002195840042095794,0.40033138489724107,0.024728975906667446,1.0074031148869618,0.0,0.251764467122197,0.12201127554984935,0.3799690600616459,0.08758576359119916,0.09915504713643958,0.031028946160603883,0.06049065958338413,0.15465853300796206,0.0462724264464643,0.057943034929421676,0.06831975056941966
1981-12-01,0.0,0.0,1.3930384074074076,-0.2410782434787259,0.15451149518308432,0.0,0.09302810470133983,0.03662471283929382,54.50802587172539,0.2673433384763861,0.011939133200652341,0.4975604109359154,0.12333053469251495,0.2316539338766274,0.0,0.5504981702114102,0.11865109782052725,0.2297942723784673,0.05814324100057231,0.0,0.0627436438107568,0.38236146241872654,0.04387942666855142,0.027410869293554817,1.0,0.02121255522262287,0.0,0.0,2.925817153509419,1.4241066365132358,2.146882775457594e-05,0.028120280378623002,0.13103558669832793,0.5990088617175129,0.002220544682599661,0.4006433813279173,0.024759169879820325,1.006418353417731,0.0,0.24948714427538404,0.12089799753682715,0.3014623620712694,0.08322923511505967,0.09680464333589243,0.029219677858459036,0.05980079599093811,0.16421119258844202,0.04271764712294225,0.05724703068052955,0.06481701028608454
1982-01-01,0.0,0.0,1.3961893333333335,-0.2341820598422381,0.15418632382311254,0.0,0.09359307351434233,0.03711448370348888,54.61170612466125,0.2678157965758495,0.01237426210101765,0.4995034057627107,0.12329687378287868,0.2306589070713759,0.0,0.5510366846571878,0.11840837933411055,0.23236588229979574,0.058189676403328526,0.0,0.06274645049632785,0.3812688031568697,0.0445182563581152,0.027916876890265275,1.0,0.021175409127414318,0.0,0.0,2.919166872130122,1.4222480961841957,2.2137719146684275e-05,0.02813700586886388,0.13124445663943454,0.5986968166178349,0.0022452493231035283,0.4009553777585935,0.0247893638529732,1.0054335919485,0.0,0.24720982142857106,0.119784719523805,0.22295566408089298,0.0788727066389202,0.09445423953534528,0.0274104095563142,0.0591109323984921,0.17376385216892198,0.0391628677994202,0.05655102643163741,0.0613142700027494
1982-02-01,0.0,0.0,1.3950760000000002,-0.2346799486737095,0.15380662031401968,0.0,0.0954078915547692,0.03765233111089722,54.58545579945799,0.2682683745729207,0.01253928274878063,0.500683895167492,0.1233588464640024,0.2303479152341865,0.0,0.551321836314344,0.11835653780845408,0.2358778838191277,0.058165217043941765,0.0,0.06260869512958922,0.38047411110788026,0.04457155115552632,0.02792573034326836,1.0,0.021115324229659296,0.0,0.0,2.9171744643902033,1.4250621363968698,2.295164924847204e-05,0.028086713159423817,0.13147037981688794,0.5984134037442497,0.00240522961604225,0.4012386932039153,0.02490776508681995,1.0341703889420977,0.0,0.2429400991730581,0.1176856166237822,0.3067714542179786,0.08219070104827668,0.09641617000866452,0.02670930852119209,0.056469057053146386,0.1689643516283014,0.03689630445588261,0.0542966347920348,0.05888177686348747
1982-03-01,0.0,0.0,1.393962666666667,-0.2351778375051809,0.1534269168049268,0.0,0.0972227095951961,0.03819017851830555,54.55920547425474,0.2687209525699919,0.012704303396543609,0.5018643845722733,0.12342081914512612,0.23003692339699705,0.0,0.5516069879715002,0.1183046962827976,0.23938988533845965,0.05814075768455501,0.0,0.06247093976285064,0.3796794190588907,0.044624845952937434,0.027934583796271457,1.0,0.021055239331904275,0.0,0.0,2.915182056650285,1.4278761766095438,2.37655793502598e-05,0.02803642044998377,0.13169630299434135,0.5981299908706645,0.002565209908980972,0.4015220086492371,0.0250261663206667,1.0629071859356949,0.0,0.2386703769175452,0.11558651372375943,0.3905872443550642,0.08550869545763316,0.09837810048198374,0.02600820748606998,0.05382718170780068,0.1641648510876808,0.034629741112345035,0.05204224315243219,0.05644928372422555
1982-04-01,0.0,0.0,1.3928493333333334,-0.2356757263366524,0.1530472132958339,0.0,0.099037527635623,0.03872802592571389,54.5329551490515,0.2691735305670631,0.012869324044306593,0.5030448739770548,0.12348279182624987,0.2297259315598076,0.0,0.5518921396286564,0.11825285475714112,0.2429018868577916,0.05811629832516825,0.0,0.062333184396112025,0.3788847270099013,0.04467814075034855,0.027943437249274547,1.0,0.02099515443414925,0.0,0.0,2.913189648910367,1.4306902168222182,2.4579509452047557e-05,0.027986127740543716,0.13192222617179478,0.5978465779970793,0.0027251902019196942,0.4018053240945589,0.02514456755451345,1.0916439829292923,0.0,0.2344006546620323,0.1134874108237366,0.4744030344921498,0.08882668986698965,0.10034003095530296,0.025307106450947872,0.051185306362454976,0.15936535054706025,0.03236317776880745,0.04978785151282958,0.05401679058496363
1982-05-01,0.0,0.0,1.391736,-0.23617361516812385,0.15266750978674098,0.0,0.10085234567604988,0.03926587333312222,54.506704823848246,0.2696261085641343,0.013034344692069572,0.5042253633818361,0.12354476450737363,0.22941493972261814,0.0,0.5521772912858125,0.11820101323148464,0.24641388837712355,0.05809183896578149,0.0,0.0621954290293734,0.3780900349609118,0.044731435547759664,0.02795229070227764,1.0,0.020935069536394228,0.0,0.0,2.911197241170448,1.4335042570348926,2.539343955383532e-05,0.027935835031103657,0.13214814934924818,0.5975631651234941,0.002885170494858416,0.4020886395398807,0.0252629687883602,1.12038077992289,0.0,0.23013093240651936,0.1113883079237138,0.5582188246292353,0.09214468427634613,0.1023019614286222,0.02460600541582577,0.04854343101710926,0.15456585000643966,0.03009661442526987,0.04753345987322697,0.0515842974457017
1982-06-01,0.0,0.0,1.3906226666666668,-0.23667150399959525,0.15228780627764812,0.0,0.10266716371647676,0.03980372074053056,54.480454498645,0.27007868656120554,0.013199365339832552,0.5054058527866174,0.12360673718849735,0.2291039478854288,0.0,0.5524624429429688,0.11814917170582814,0.2499258898964555,0.058067379606394735,0.0,0.0620576736626348,0.3772953429119223,0.044784730345170776,0.02796114415528073,1.0,0.020874984638639203,0.0,0.0,2.90920483343053,1.436318297247567,2.620736965562308e-05,0.027885542321663605,0.13237407252670158,0.5972797522499089,0.003045150787797138,0.4023719549852025,0.02538137002220695,1.1491175769164874,0.0,0.2258612101510065,0.109289205023691,0.6420346147663211,0.09546267868570264,0.1042638919019414,0.023904904380703657,0.045901555671763565,0.14976634946581907,0.027830051081732282,0.04527906823362436,0.049151804306439784
1982-07-01,0.0,0.0,1.3895093333333337,-0.2371693928310667,0.1519081027685552,0.0,0.10448198175690368,0.040341568147938885,54.45420417344175,0.2705312645582768,0.01336438598759553,0.5065863421913988,0.12366870986962107,0.2287929560482393,0.0,0.5527475946001249,0.11809733018017166,0.25343789141578743,0.05804292024700796,0.0,0.06191991829589619,0.3765006508629328,0.04483802514258189,0.02796999760828382,1.0,0.020814899740884175,0.0,0.0,2.9072124256906116,1.4391323374602412,2.702129975741084e-05,0.02783524961222355,0.13259999570415498,0.5969963393763237,0.0032051310807358602,0.4026552704305243,0.025499771256053697,1.177854373910085,0.0,0.22159148789549354,0.1071901021236682,0.7258504049034065,0.09878067309505913,0.10622582237526064,0.023203803345581548,0.04325968032641785,0.14496684892519848,0.0255634877381947,0.04302467659402175,0.046719311167177854
1982-08-01,0.0,0.0,1.3883960000000002,-0.2376672816625381,0.15152839925946232,0.0,0.10629679979733056,0.04087941555534722,54.427953848238495,0.270983842555348,0.013529406635358513,0.5077668315961801,0.12373068255074482,0.2284819642110499,0.0,0.553032746257281,0.11804548865451515,0.2569498929351194,0.058018460887621214,0.0,0.06178216292915757,0.37570595881394336,0.044891319939993006,0.02797885106128691,1.0,0.02075481484312916,0.0,0.0,2.9052200179506933,1.4419463776729151,2.7835229859198604e-05,0.02778495690278349,0.13282591888160838,0.5967129265027384,0.0033651113736745822,0.4029385858758461,0.025618172489900448,1.2065911709036825,0.0,0.21732176563998065,0.1050909992236454,0.8096661950404921,0.1020986675044156,0.10818775284857987,0.022502702310459442,0.04061780498107214,0.1401673483845779,0.02329692439465712,0.040770284954419145,0.044286818027915925
1982-09-01,0.0,0.0,1.3872826666666669,-0.2381651704940096,0.15114869575036946,0.0,0.10811161783775744,0.04141726296275556,54.40170352303526,0.27143642055241923,0.013694427283121492,0.5089473210009614,0.12379265523186855,0.2281709723738605,0.0,0.5533178979144373,0.11799364712885868,0.2604618944544513,0.05799400152823446,0.0,0.061644407562418964,0.37491126676495373,0.044944614737404125,0.02798770451429,1.0,0.02069472994537413,0.0,0.0,2.9032276102107746,1.4447604178855895,2.8649159960986358e-05,0.02773466419334344,0.1330518420590618,0.5964295136291533,0.0035250916666133038,0.4032219013211679,0.0257365737237472,1.23532796789728,0.0,0.2130520433844677,0.1029918963236226,0.8934819851775777,0.10541666191377208,0.11014968332189908,0.02180160127533733,0.037975929635726435,0.13536784784395733,0.02103036105111953,0.03851589331481653,0.041854324888654
1982-10-01,0.0,0.0,1.3861693333333336,-0.238663059325481,0.15076899224127654,0.0,0.10992643587818436,0.04195511037016389,54.37545319783201,0.27188899854949045,0.013859447930884472,0.5101278104057427,0.12385462791299227,0.22785998053667106,0.0,0.5536030495715935,0.1179418056032022,0.2639738959737833,0.0579695421688477,0.0,0.06150665219568035,0.3741165747159644,0.044997909534815236,0.02799655796729309,1.0,0.02063464504761911,0.0,0.0,2.9012352024708563,1.447574458098264,2.9463090062774122e-05,0.027684371483903385,0.1332777652365152,0.5961461007555681,0.0036850719595520258,0.4035052167664897,0.025854974957593948,1.2640647648908774,0.0,0.2087823211289548,0.1008927934235998,0.9772977753146632,0.10873465632312856,0.1121116137952183,0.021100500240215224,0.035334054290380716,0.13056834730333675,0.01876379770758195,0.03626150167521393,0.03942183174939208
1982-11-01,0.0,0.0,1.3850559999999998,-0.2391609481569525,0.15038928873218366,0.0,0.11174125391861124,0.042492957777572234,54.34920287262876,0.2723415765465617,0.014024468578647451,0.5113082998105242,0.12391660059411605,0.22754898869948165,0.0,0.5538882012287496,0.11788996407754572,0.2674858974931152,0.05794508280946094,0.0,0.06136889682894174,0.3733218826669749,0.04505120433222636,0.02800541142029618,1.0,0.020574560149864085,0.0,0.0,2.8992427947309376,1.4503884983109383,3.0277020164561883e-05,0.02763407877446333,0.13350368841396862,0.5958626878819828,0.0038450522524907478,0.4037885322118115,0.025973376191440696,1.2928015618844748,0.0,0.20451259887344184,0.09879369052357699,1.0611135654517487,0.11205265073248503,0.11407354426853755,0.020399399205093115,0.03269217894503501,0.12576884676271616,0.016497234364044367,0.03400711003561131,0.03698933861013015
1982-12-01,0.0,0.0,1.3839426666666668,-0.2396588369884239,0.15000958522309074,0.0,0.11355607195903812,0.043030805184980564,54.32295254742553,0.2727941545436329,0.014189489226410432,0.5124887892153055,0.12397857327523976,0.2272379968622922,0.0,0.5541733528859059,0.11783812255188925,0.27099789901244714,0.05792062345007418,0.0,0.061231141462203126,0.3725271906179854,0.04510449912963747,0.028014264873299274,1.0,0.020514475252109064,0.0,0.0,2.8972503869910184,1.4532025385236125,3.1090950266349653e-05,0.02758378606502328,0.13372961159142202,0.5955792750083977,0.0040050325454294685,0.4040718476571333,0.026091777425287448,1.3215383588780725,0.0,0.20024287661792892,0.0966945876235542,1.1449293555888345,0.11537064514184152,0.11603547474185676,0.01969829816997101,0.030050303599689306,0.12096934622209557,0.014230671020506784,0.03175271839600871,0.03455684547086822
1983-01-01,0.0,0.0,1.3828293333333337,-0.2401567258198953,0.14962988171399788,0.0,0.115370889999465,0.043568652592388894,54.29670222222226,0.2732467325407041,0.014354509874173412,0.5136692786200868,0.1240405459563635,0.2269270050251028,0.0,0.554458504543062,0.11778628102623274,0.2745099005317791,0.05789616409068742,0.0,0.061093386095464525,0.3717324985689959,0.04515779392704858,0.028023118326302363,1.0,0.020454390354354042,0.0,0.0,2.8952579792511006,1.4560165787362869,3.1904880368137404e-05,0.027533493355583225,0.13395553476887542,0.5952958621348124,0.004165012838368192,0.4043551631024551,0.0262101786591342,1.35027515587167,0.0,0.195973154362416,0.0945954847235314,1.22874514572592,0.11868863955119803,0.117997405215176,0.018997197134848896,0.0274084282543436,0.11616984568147501,0.011964107676969198,0.0294983267564061,0.0321243523316063
